,highway,direction,segment_index,accidents,ps,lcv,hv,mc,angle,startwidth,endwidth,startlanes,endlanes,geom
49,D1_3,+,49,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.401456988547086 49.93361001615897,18.40134845155588 49.9335537171218)"
50,D1_3,+,50,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.40134845155588 49.9335537171218,18.40123991481615 49.933497417977186)"
51,D1_3,+,51,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.40123991481615 49.933497417977186,18.401131378327886 49.933441118725156)"
52,D1_3,+,52,0,4575,580,2687,67,-0.043132195415068963,7.5,7.5,2,2,"LINESTRING(18.401131378327886 49.933441118725156,18.401064006785468 49.9334061721326,18.4010229078325 49.9333847666687)"
53,D1_3,+,53,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.4010229078325 49.9333847666687,18.400914545183266 49.933328328259414)"
54,D1_3,+,54,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.400914545183266 49.933328328259414,18.40080618278575 49.933271889743025)"
55,D1_3,+,55,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.40080618278575 49.933271889743025,18.40069782063996 49.93321545111954)"
56,D1_3,+,56,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.40069782063996 49.93321545111954,18.400589458745884 49.93315901238894)"
57,D1_3,+,57,0,4575,580,2687,67,0.050230525675554284,7.5,7.5,2,2,"LINESTRING(18.400589458745884 49.93315901238894,18.400507781180455 49.93311647164885,18.400481020617566 49.93310263495926)"
58,D1_3,+,58,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.400481020617566 49.93310263495926,18.400372348624273 49.93304644538634)"
59,D1_3,+,59,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.400372348624273 49.93304644538634,18.40026367688225 49.932990255705725)"
60,D1_3,+,60,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.40026367688225 49.932990255705725,18.40015500539149 49.93293406591746)"
61,D1_3,+,61,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.40015500539149 49.93293406591746,18.40004633415199 49.93287787602152)"
62,D1_3,+,62,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.40004633415199 49.93287787602152,18.399937663163755 49.9328216860179)"
63,D1_3,+,63,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.399937663163755 49.9328216860179,18.399828992426784 49.93276549590664)"
64,D1_3,+,64,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.399828992426784 49.93276549590664,18.399720321941068 49.93270930568769)"
65,D1_3,+,65,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.399720321941068 49.93270930568769,18.399611651706618 49.93265311536109)"
66,D1_3,+,66,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.399611651706618 49.93265311536109,18.39950298172343 49.93259692492681)"
67,D1_3,+,67,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.39950298172343 49.93259692492681,18.399394311991497 49.93254073438488)"
68,D1_3,+,68,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.399394311991497 49.93254073438488,18.399285642510826 49.93248454373528)"
69,D1_3,+,69,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.399285642510826 49.93248454373528,18.399176973281417 49.932428352978015)"
70,D1_3,+,70,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.399176973281417 49.932428352978015,18.399068304303263 49.93237216211309)"
71,D1_3,+,71,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.399068304303263 49.93237216211309,18.398959635576368 49.93231597114051)"
72,D1_3,+,72,0,4575,580,2687,67,0.07962485451431792,7.5,7.5,2,2,"LINESTRING(18.398959635576368 49.93231597114051,18.398900957486866 49.932285629479686,18.39885084635166 49.932259877658794)"
73,D1_3,+,73,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.39885084635166 49.932259877658794,18.39874191564434 49.932203898628906)"
74,D1_3,+,74,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.39874191564434 49.932203898628906,18.39863298518788 49.932147919490895)"
75,D1_3,+,75,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.39863298518788 49.932147919490895,18.398524054982285 49.93209194024471)"
76,D1_3,+,76,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.398524054982285 49.93209194024471,18.398415125027544 49.9320359608904)"
77,D1_3,+,77,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.398415125027544 49.9320359608904,18.398306195323663 49.93197998142794)"
78,D1_3,+,78,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.398306195323663 49.93197998142794,18.39819726587064 49.931924001857354)"
79,D1_3,+,79,0,4575,580,2687,67,0.4531710065184238,7.5,7.5,2,2,"LINESTRING(18.39819726587064 49.931924001857354,18.39818592638623 49.931918174407244,18.398087654555553 49.93186858025553)"
80,D1_3,+,80,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.398087654555553 49.93186858025553,18.397977964231828 49.931813223390186)"
81,D1_3,+,81,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.397977964231828 49.931813223390186,18.397868274157748 49.931757866415296)"
82,D1_3,+,82,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.397868274157748 49.931757866415296,18.39775858433332 49.93170250933086)"
83,D1_3,+,83,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.39775858433332 49.93170250933086,18.39764889475854 49.931647152136875)"
84,D1_3,+,84,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.39764889475854 49.931647152136875,18.3975392054334 49.931591794833345)"
85,D1_3,+,85,0,4575,580,2687,67,0.03635264194160577,7.5,7.5,2,2,"LINESTRING(18.3975392054334 49.931591794833345,18.39743679007345 49.93154010829521,18.397429462279188 49.93153648251158)"
86,D1_3,+,86,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.397429462279188 49.93153648251158,18.397318957935607 49.931481804973096)"
87,D1_3,+,87,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.397318957935607 49.931481804973096,18.397208453840268 49.93142712732356)"
88,D1_3,+,88,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.397208453840268 49.93142712732356,18.39709794999318 49.93137244956296)"
89,D1_3,+,89,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.39709794999318 49.93137244956296,18.396987446394338 49.9313177716913)"
90,D1_3,+,90,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.396987446394338 49.9313177716913,18.39687694304374 49.931263093708594)"
91,D1_3,+,91,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.39687694304374 49.931263093708594,18.39676643994139 49.93120841561483)"
92,D1_3,+,92,0,4575,580,2687,67,0.28566544130075705,7.5,7.5,2,2,"LINESTRING(18.39676643994139 49.93120841561483,18.39671183323857 49.931181395559335,18.396655517481232 49.93115409438548)"
93,D1_3,+,93,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.396655517481232 49.93115409438548,18.39654418534232 49.93110012178404)"
94,D1_3,+,94,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.39654418534232 49.93110012178404,18.396432853450122 49.93104614906999)"
95,D1_3,+,95,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.396432853450122 49.93104614906999,18.39632152180463 49.93099217624335)"
96,D1_3,+,96,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.39632152180463 49.93099217624335,18.39621019040585 49.93093820330411)"
97,D1_3,+,97,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.39621019040585 49.93093820330411,18.396098859253776 49.930884230252275)"
98,D1_3,+,98,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.396098859253776 49.930884230252275,18.395987528348407 49.93083025708782)"
99,D1_3,+,99,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.395987528348407 49.93083025708782,18.395876197689752 49.9307762838108)"
100,D1_3,+,100,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.395876197689752 49.9307762838108,18.3957648672778 49.930722310421174)"
101,D1_3,+,101,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.3957648672778 49.930722310421174,18.39565353711256 49.930668336918934)"
102,D1_3,+,102,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.39565353711256 49.930668336918934,18.395542207194023 49.93061436330412)"
103,D1_3,+,103,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.395542207194023 49.93061436330412,18.395430877522195 49.93056038957671)"
104,D1_3,+,104,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.395430877522195 49.93056038957671,18.39531954809707 49.9305064157367)"
105,D1_3,+,105,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.39531954809707 49.9305064157367,18.39520821891865 49.930452441784105)"
106,D1_3,+,106,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.39520821891865 49.930452441784105,18.395096889986938 49.93039846771891)"
107,D1_3,+,107,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.395096889986938 49.93039846771891,18.394985561301933 49.93034449354113)"
108,D1_3,+,108,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.394985561301933 49.93034449354113,18.394874232863625 49.93029051925074)"
109,D1_3,+,109,0,4575,580,2687,67,0.22172970177903825,7.5,7.5,2,2,"LINESTRING(18.394874232863625 49.93029051925074,18.394810991546965 49.930259858471224,18.394762583026147 49.93023682388837)"
110,D1_3,+,110,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.394762583026147 49.93023682388837,18.394650510423133 49.930183495391425)"
111,D1_3,+,111,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.394650510423133 49.930183495391425,18.39453843806534 49.9301301667805)"
112,D1_3,+,112,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.39453843806534 49.9301301667805,18.39442636595277 49.930076838055584)"
113,D1_3,+,113,0,4575,580,2687,67,0.16160710042538642,7.5,7.5,2,2,"LINESTRING(18.39442636595277 49.930076838055584,18.39435613997633 49.93004342140206,18.394314062262737 49.930023713836626)"
114,D1_3,+,114,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.394314062262737 49.930023713836626,18.3942013697715 49.929970932896694)"
115,D1_3,+,115,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.3942013697715 49.929970932896694,18.394088677524177 49.929918151841605)"
116,D1_3,+,116,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.394088677524177 49.929918151841605,18.393975985520775 49.92986537067138)"
