,highway,direction,segment_index,accidents,ps,lcv,hv,mc,angle,startwidth,endwidth,startlanes,endlanes,geom
62,D1_4,-,62,0,2949,481,868,12,0.0,7.4,7.4,2,2,"LINESTRING(17.43828750791788 49.47574858691724,17.438403451780633 49.47579733724842)"
63,D1_4,-,63,0,2949,481,868,12,0.7134029388934553,7.4,7.4,2,2,"LINESTRING(17.438403451780633 49.47579733724842,17.438435718666593 49.47581090430477,17.438520314893687 49.47584514156968)"
64,D1_4,-,64,0,2949,481,868,12,0.0,7.4,7.4,2,2,"LINESTRING(17.438520314893687 49.47584514156968,17.438637532617133 49.47589258102231)"
65,D1_4,-,65,0,2949,481,868,12,0.0,7.4,7.4,2,2,"LINESTRING(17.438637532617133 49.47589258102231,17.43875475056453 49.47594002035223)"
66,D1_4,-,66,0,2949,481,868,12,0.0,7.4,7.4,2,2,"LINESTRING(17.43875475056453 49.47594002035223,17.43887196873589 49.47598745955943)"
67,D1_4,-,67,0,2949,481,868,12,0.0,7.4,7.4,2,2,"LINESTRING(17.43887196873589 49.47598745955943,17.43898918713119 49.47603489864388)"
68,D1_4,-,68,0,2949,481,868,12,0.0,7.4,7.4,2,2,"LINESTRING(17.43898918713119 49.47603489864388,17.439106405750447 49.47608233760562)"
69,D1_4,-,69,0,2949,481,868,12,0.0,7.4,7.4,2,2,"LINESTRING(17.439106405750447 49.47608233760562,17.439223624593666 49.47612977644465)"
70,D1_4,-,70,0,2949,481,868,12,0.4839939398970705,7.4,7.4,2,2,"LINESTRING(17.439223624593666 49.47612977644465,17.43925681207051 49.47614320748343,17.439341452789538 49.47617656759992)"
71,D1_4,-,71,0,2949,481,868,12,0.0,7.4,7.4,2,2,"LINESTRING(17.439341452789538 49.47617656759992,17.439459521776758 49.47622310288272)"
72,D1_4,-,72,0,2949,481,868,12,0.0,7.4,7.4,2,2,"LINESTRING(17.439459521776758 49.47622310288272,17.439577590985103 49.47626963804112)"
73,D1_4,-,73,0,2949,481,868,12,0.0,7.4,7.4,2,2,"LINESTRING(17.439577590985103 49.47626963804112,17.439695660414568 49.476316173075105)"
74,D1_4,-,74,0,2949,481,868,12,0.0,7.4,7.4,2,2,"LINESTRING(17.439695660414568 49.476316173075105,17.439813730065158 49.4763627079847)"
75,D1_4,-,75,0,2949,481,868,12,0.0,7.4,7.4,2,2,"LINESTRING(17.439813730065158 49.4763627079847,17.43993179993688 49.47640924276988)"
76,D1_4,-,76,0,2949,481,868,12,0.0,7.4,7.4,2,2,"LINESTRING(17.43993179993688 49.47640924276988,17.440049870029718 49.47645577743067)"
77,D1_4,-,77,0,2949,481,868,12,0.15553659282791044,7.4,7.4,2,2,"LINESTRING(17.440049870029718 49.47645577743067,17.4401227459377 49.47648449971849,17.440168133070088 49.47650210266895)"
78,D1_4,-,78,0,2949,481,868,12,0.0,7.4,7.4,2,2,"LINESTRING(17.440168133070088 49.47650210266895,17.440286707101677 49.476548090288986)"
79,D1_4,-,79,0,2949,481,868,12,0.0,7.4,7.4,2,2,"LINESTRING(17.440286707101677 49.476548090288986,17.44040528135263 49.47659407778362)"
80,D1_4,-,80,0,2949,481,868,12,0.0,7.4,7.4,2,2,"LINESTRING(17.44040528135263 49.47659407778362,17.440523855822942 49.47664006515285)"
81,D1_4,-,81,0,2949,481,868,12,0.0,7.4,7.4,2,2,"LINESTRING(17.440523855822942 49.47664006515285,17.440642430512618 49.47668605239668)"
82,D1_4,-,82,0,2949,481,868,12,0.003615299595599057,7.4,7.4,2,2,"LINESTRING(17.440642430512618 49.47668605239668,17.440760031145395 49.47673166166065,17.44076100984613 49.476732034628675)"
83,D1_4,-,83,0,2949,481,868,12,0.0,7.4,7.4,2,2,"LINESTRING(17.44076100984613 49.476732034628675,17.440880123457546 49.47677742691526)"
84,D1_4,-,84,0,2949,481,868,12,0.0,7.4,7.4,2,2,"LINESTRING(17.440880123457546 49.47677742691526,17.44099923728636 49.47682281907538)"
85,D1_4,-,85,0,2949,481,868,12,0.0,7.4,7.4,2,2,"LINESTRING(17.44099923728636 49.47682281907538,17.44111835133258 49.476868211109014)"
86,D1_4,-,86,0,2949,481,868,12,0.0,7.4,7.4,2,2,"LINESTRING(17.44111835133258 49.476868211109014,17.441237465596206 49.476913603016165)"
87,D1_4,-,87,0,2949,481,868,12,0.0,7.4,7.4,2,2,"LINESTRING(17.441237465596206 49.476913603016165,17.44135658007723 49.47695899479683)"
88,D1_4,-,88,0,2949,481,868,12,0.008727488599231318,7.4,7.4,2,2,"LINESTRING(17.44135658007723 49.47695899479683,17.441378050792622 49.476967176768866,17.44147570538506 49.47700437462775)"
89,D1_4,-,89,0,2949,481,868,12,0.0,7.4,7.4,2,2,"LINESTRING(17.44147570538506 49.47700437462775,17.441594833243123 49.47704975173235)"
90,D1_4,-,90,0,2949,481,868,12,0.0,7.4,7.4,2,2,"LINESTRING(17.441594833243123 49.47704975173235,17.441713961318545 49.47709512871046)"
91,D1_4,-,91,0,2949,481,868,12,0.002327435958238601,7.4,7.4,2,2,"LINESTRING(17.441713961318545 49.47709512871046,17.44183053223864 49.477139531442006,17.44183309243558 49.47714050240711)"
92,D1_4,-,92,0,2949,481,868,12,0.0,7.4,7.4,2,2,"LINESTRING(17.44183309243558 49.47714050240711,17.44195235250588 49.477185732167484)"
93,D1_4,-,93,0,2949,481,868,12,0.0,7.4,7.4,2,2,"LINESTRING(17.44195235250588 49.477185732167484,17.442071612793047 49.4772309618011)"
94,D1_4,-,94,0,2949,481,868,12,0.0,7.4,7.4,2,2,"LINESTRING(17.442071612793047 49.4772309618011,17.442190873297083 49.477276191307936)"
95,D1_4,-,95,0,2949,481,868,12,0.0,7.4,7.4,2,2,"LINESTRING(17.442190873297083 49.477276191307936,17.442310134017987 49.477321420688014)"
96,D1_4,-,96,0,2949,481,868,12,0.0,7.4,7.4,2,2,"LINESTRING(17.442310134017987 49.477321420688014,17.44242939495575 49.47736664994129)"
97,D1_4,-,97,0,2949,481,868,12,0.014805989587953407,7.4,7.4,2,2,"LINESTRING(17.44242939495575 49.47736664994129,17.442468261486347 49.47738138987882,17.44254867404163 49.477411858984226)"
98,D1_4,-,98,0,2949,481,868,12,0.0,7.4,7.4,2,2,"LINESTRING(17.44254867404163 49.477411858984226,17.442667962013104 49.47745705819099)"
99,D1_4,-,99,0,2949,481,868,12,0.0,7.4,7.4,2,2,"LINESTRING(17.442667962013104 49.47745705819099,17.44278725020135 49.47750225727093)"
100,D1_4,-,100,0,2949,481,868,12,0.0,7.4,7.4,2,2,"LINESTRING(17.44278725020135 49.47750225727093,17.442906538606355 49.47754745622403)"
101,D1_4,-,101,0,2949,481,868,12,0.0,7.4,7.4,2,2,"LINESTRING(17.442906538606355 49.47754745622403,17.44302582722813 49.477592655050316)"
102,D1_4,-,102,0,2949,481,868,12,0.0,7.4,7.4,2,2,"LINESTRING(17.44302582722813 49.477592655050316,17.443145116066667 49.47763785374977)"
103,D1_4,-,103,0,2949,481,868,12,0.0017221571938413728,7.4,7.4,2,2,"LINESTRING(17.443145116066667 49.47763785374977,17.443257184221782 49.47768031633231,17.443264407206044 49.47768304998577)"
104,D1_4,-,104,0,2949,481,868,12,0.0,7.4,7.4,2,2,"LINESTRING(17.443264407206044 49.47768304998577,17.443383730906906 49.477728209830374)"
105,D1_4,-,105,0,2949,481,868,12,-0.01070188439496178,7.4,7.4,2,2,"LINESTRING(17.443383730906906 49.477728209830374,17.443500282581745 49.47777232035849,17.443503041789505 49.47777338403666)"
106,D1_4,-,106,0,2949,481,868,12,-0.1828159609746649,7.4,7.4,2,2,"LINESTRING(17.443503041789505 49.47777338403666,17.443571221647417 49.47779966742415,17.4436215792606 49.47781941361717)"
107,D1_4,-,107,0,2949,481,868,12,0.0,7.4,7.4,2,2,"LINESTRING(17.4436215792606 49.47781941361717,17.44373981285672 49.47786577514383)"
108,D1_4,-,108,0,2949,481,868,12,0.42167490067240354,7.4,7.4,2,2,"LINESTRING(17.44373981285672 49.47786577514383,17.443745234293353 49.47786790098191,17.443858566956976 49.477911568250875)"
109,D1_4,-,109,0,2949,481,868,12,0.0,7.4,7.4,2,2,"LINESTRING(17.443858566956976 49.477911568250875,17.44397734627927 49.47795733392147)"
110,D1_4,-,110,0,2949,481,868,12,0.0,7.4,7.4,2,2,"LINESTRING(17.44397734627927 49.47795733392147,17.444096125820213 49.47800309946627)"
111,D1_4,-,111,0,2949,481,868,12,0.0,7.4,7.4,2,2,"LINESTRING(17.444096125820213 49.47800309946627,17.444214905579805 49.47804886488525)"
112,D1_4,-,112,0,2949,481,868,12,0.0,7.4,7.4,2,2,"LINESTRING(17.444214905579805 49.47804886488525,17.44433368555805 49.478094630178404)"
113,D1_4,-,113,0,2949,481,868,12,0.0,7.4,7.4,2,2,"LINESTRING(17.44433368555805 49.478094630178404,17.444452465754942 49.47814039534574)"
